lsoa11,year,dla_pip_pct,est_qof_dep,antidep_rate,z_mh_rate,samhi_index,samhi_dec
E01029955,2022,1.944608132,11.62600564,51.54681554,-0.180355945,0.510448076,5
E01029956,2022,1.483679525,11.66618251,51.45171505,-0.884196661,0.077387111,3
E01029957,2022,1.411395714,11.74583091,50.38151782,-0.019536094,0.585721921,5
E01029958,2022,2.233804914,12.90471849,53.81321324,0.427772592,1.024979607,7
E01029960,2022,2.085452696,12.75718242,50.73524651,-0.194654319,0.578972108,5
E01029961,2022,2.743305029,12.94759195,54.46058085,-0.43348571,0.526954312,5
E01029962,2022,2.101910828,12.5481874,49.4681098,-0.466889984,0.375615197,4
E01029963,2022,1.154107264,13.55404059,54.47838626,-0.585075527,0.450640074,5
E01029964,2022,2.800908403,13.66195561,54.17518641,-0.143687504,0.749885297,6
E01029965,2022,1.488306166,13.31924949,55.43044697,0.392635249,1.049876646,7
E01029966,2022,1.617647059,12.66742186,56.45694358,-0.375172007,0.55839517,5
E01029967,2022,0.551615445,12.59946209,56.84629624,0.081571325,0.808692016,6
E01029968,2022,1.651376147,14.4445064,51.54333928,-1.133266073,0.138686874,3
E01029969,2022,3.615384615,15.1297219,52.28597909,3.668110996,3.130218007,10
E01029970,2022,2.918781726,15.04887237,53.05922634,0.133494486,0.993038408,7
E01029971,2022,4.834254144,15.5148717,53.15874137,0.892019885,1.504497283,9
E01029973,2022,1.426533524,13.53698296,53.42470504,-0.417203458,0.538074571,5
E01029974,2022,2.144388849,15.0398183,55.49307123,0.195897427,1.062787436,7
E01029975,2022,2.153846154,15.59406433,56.72123277,-0.464921756,0.721132256,6
E01029976,2022,1.773049645,15.75387515,56.95301171,-0.46053861,0.731159748,6
E01029977,2022,1.135557133,15.58759775,56.44445812,0.253163317,1.129193759,8
E01029978,2022,3.317152104,13.27871216,58.12296864,0.171852549,0.991687504,7
E01029979,2022,5.284791544,13.6180542,57.90973955,0.403731628,1.172454817,8
E01029980,2022,5.694177863,13.44936199,56.88374151,-0.075493744,0.855251638,7
E01029981,2022,1.778154107,13.85525636,58.54613784,-0.332590922,0.712218858,6
E01029982,2022,4.789135096,13.68315997,58.04201012,-0.701429532,0.506859707,5
E01029983,2022,1.960784314,13.29173541,58.2261647,-0.444252561,0.601936361,5
E01029984,2022,4.04777704,14.37611766,56.68716303,-0.34542831,0.738270137,6
E01029985,2022,3.596588802,13.87998248,53.38392269,-0.400444045,0.605713001,5
E01029986,2022,6.944444444,14.60611458,58.69317904,0.081571325,1.072548445,7
E01029987,2022,4.642166344,14.69170384,59.387438,0.779443438,1.49470256,9
E01029988,2022,3.573085847,12.41909208,49.74002279,0.784926993,1.148151746,8
E01029990,2022,1.726427623,12.51900875,56.65970012,-0.477848544,0.490777609,5
E01029991,2022,3.356164384,12.96356358,57.61761997,-0.058550081,0.820377504,6
E01029992,2022,1.547987616,12.63640329,57.74528194,-0.573386809,0.458184739,5
E01029994,2022,5.559232296,13.3765415,58.07352428,0.481593028,1.207417818,8
E01029995,2022,1.862940785,11.56479616,58.09692523,-0.408434071,0.485186969,5
E01029996,2022,4.369230769,12.54401378,57.91035803,0.477564217,1.12918365,8
E01029997,2022,1.540522438,13.13132265,53.51223605,-0.500159035,0.462435674,5
E01029998,2022,5.487804878,13.66656246,54.22160371,0.532086642,1.188086048,8
E01029999,2022,1.701323251,13.27318389,53.77854557,-0.987194526,0.186454516,3
E01030000,2022,2.027468934,13.08351487,52.91168758,-0.46456808,0.4788073,5
E01030001,2022,2.998236332,13.40101056,53.58278304,1.291912937,1.591152149,9
E01030002,2022,2.918186555,13.26106395,52.98323654,0.812308208,1.278975438,8
E01030003,2022,2.317290553,13.57467667,54.5433328,1.354584858,1.64911267,9
E01030004,2022,1.607717042,13.50169857,54.95267108,-0.567263283,0.476436548,5
E01030005,2022,2.649253731,12.89764249,55.92750869,-0.822649029,0.313240322,4
E01030006,2022,1.879491432,12.9875369,55.15390082,-0.112735428,0.722572427,6
E01030007,2022,3.072196621,11.8673161,49.07941051,-0.90403337,0.064903174,3
E01030008,2022,0.607441154,11.11631098,49.14615144,-0.596257635,0.140152537,3
E01030009,2022,0.769230769,11.4627714,49.81644761,-0.23316291,0.406398132,5
E01030010,2022,3.681885125,11.73441188,46.42075086,-0.10194288,0.49811053,5
E01030011,2022,0.787918582,12.30217562,51.91714958,-1.052865898,0.017488826,3
E01030012,2022,7.220822838,14.67519691,59.6507419,1.679025945,2.062352071,10
E01030013,2022,4.119318182,14.57262394,59.59615295,1.003542674,1.620902867,9
E01030014,2022,3.82916053,14.33070255,58.8577032,-0.188221946,0.867399226,7
E01030015,2022,2.154101077,14.10697321,58.95037383,-0.238923279,0.800475193,6
E01030016,2022,2.279874214,14.19804573,58.5367355,0.235091991,1.087919332,7
E01030017,2022,4.605263158,14.59104801,57.42315303,0.314045476,1.170475349,8
E01030018,2022,6.538196834,15.09248886,56.89868981,0.329885078,1.219249099,8
E01030019,2022,0.992204111,15.54102285,53.8359052,-0.283533366,0.750563267,6
E01030020,2022,1.604668125,14.93764672,54.437283,-0.203298532,0.785519872,6
E01030021,2022,4.591104735,15.53158635,54.52215184,-0.013152719,0.980762806,7
E01030022,2022,2.495621716,15.39547719,55.48038325,-0.876824737,0.442389561,5
E01030023,2022,2.671755725,14.14876751,52.59064837,-0.72410245,0.402297871,4
E01030024,2022,2.454212454,13.66834287,51.34227032,-0.343524265,0.572861146,5
E01030025,2022,3.748125937,13.17262435,49.47599471,0.430108283,0.987750662,7
E01030026,2022,4.318181818,15.31836937,55.58457242,-0.408737793,0.744702785,6
E01030027,2022,1.400560224,15.87848972,56.6065819,-0.957724879,0.424279194,5
E01030028,2022,3.335431089,15.89313605,56.57252049,0.275860609,1.201888668,8
E01030029,2022,3.900255754,16.01128708,56.84826712,0.693971263,1.473503267,9
E01030030,2022,3.848027277,15.79055541,56.16554785,-0.066088827,0.987295554,7
E01030031,2022,4.863013699,15.80418349,56.51645334,0.113417099,1.113168794,8
E01030032,2022,4.218040234,15.97643299,57.26410873,-0.246698469,0.91346344,7
E01030033,2022,0.798258345,15.02004771,55.63229925,0.007341553,0.920338955,7
E01030034,2022,1.591089897,14.42261263,54.74715536,1.817082409,1.978323436,10
E01030035,2022,4.880754298,16.04016309,57.04702542,0.92327474,1.627232851,9
E01030036,2022,6.67433832,15.92949338,57.16026892,1.371013682,1.907379377,10
E01030037,2022,1.522435897,11.58451237,59.10553861,-0.852795936,0.229755209,4
E01030038,2022,1.167315175,9.609875083,57.60605151,-0.37143667,0.307518503,4
E01030039,2022,1.067378252,10.76979846,56.10380758,-0.505274697,0.304913534,4
E01030040,2022,0.722311396,12.9227529,56.48564472,-0.327404067,0.584866402,5
E01030041,2022,1.164797239,11.08926309,56.25566829,-0.370138587,0.41975996,5
E01030042,2022,2.094886014,14.80922124,57.40970366,-0.262198214,0.80472724,6
E01030043,2022,2.350332594,12.80798572,59.167104,-0.664820184,0.456351506,5
E01030044,2022,1.784328937,15.81106772,57.90998228,0.28645157,1.204038213,8
E01030045,2022,1.785714286,13.85440712,58.28809653,0.194487341,1.026322569,7
E01030046,2022,1.171221417,12.88435154,55.5977649,-0.237902355,0.632249459,6
E01030047,2022,1.630434783,13.58367962,58.86935418,0.560959015,1.236277199,8
E01030048,2022,1.765188834,11.53613414,44.75426101,-0.438346234,0.220031477,4
E01030049,2022,1.637612256,13.31033327,55.77337297,-1.00895718,0.211044102,4
E01030050,2022,1.833688699,13.35186563,55.51459212,-0.8574458,0.304780694,4
E01030051,2022,3.333333333,13.35279196,55.50545235,-0.421855457,0.590636301,5
E01030052,2022,1.785714286,9.014018242,54.0415387,-0.155647196,0.326196945,4
E01030053,2022,1.448657861,9.225870324,51.19185293,-0.729859542,-0.057907751,2
E01030054,2022,0.805369128,11.0604172,50.12606098,-0.699791459,0.09672891,3
E01030055,2022,1.069900143,10.44541454,52.01688551,-0.238122087,0.362998646,4
E01030056,2022,2.485826428,13.36819468,57.57274061,-0.529978644,0.552440546,5
E01030057,2022,1.014799154,11.67722392,49.29813694,-0.631677064,0.180681461,3
E01030058,2022,0.819672131,9.121207001,51.53260296,-0.882400564,-0.170439919,2
E01030059,2022,1.778496362,9.448750296,57.67980345,-0.803972894,0.044552925,3
E01030060,2022,1.630094044,11.87216139,59.41833961,-0.770785311,0.310821905,4
E01030061,2022,3.198653199,11.87706464,59.41905125,0.081571325,0.851481387,7
E01030062,2022,1.485482782,11.80236427,59.41038886,-0.45589761,0.492412003,5
E01030063,2022,2.58037225,12.85920911,59.13797157,0.218459658,0.997313635,7
E01030064,2022,1.465201465,9.620456445,52.0270389,-0.654171043,0.042892991,3
E01030065,2022,1.397025687,13.24453456,55.2533762,-0.646756885,0.410711342,5
E01030066,2022,1.860465116,11.52051206,49.58004763,-0.577079691,0.224472079,4
E01030067,2022,0.413507926,11.52622164,49.46353697,-0.947659513,-0.038696902,3
E01030068,2022,1.662971175,12.04087531,54.15147285,-0.664820184,0.293274701,4
E01030069,2022,2.52827678,11.73776545,60.78269847,-0.809347577,0.31699706,4
E01030070,2022,0.852272727,10.29863187,53.53273011,-1.207603512,-0.214999495,2
E01030071,2022,2.350570853,12.81483223,61.03222698,-0.058319098,0.857559196,7
E01030072,2022,1.257517769,13.69802179,59.2166417,-0.350584013,0.691425616,6
E01030073,2022,3.483483483,13.78653113,58.89965134,0.151941879,1.032228087,7
E01030075,2022,1.561686622,13.78080262,58.90568177,-1.203147877,0.18280412,3
E01030076,2022,2.941176471,13.76800221,58.87145377,-0.391749395,0.694799048,6
E01030077,2022,5.010155721,13.85749569,58.76102573,2.505472426,2.473402519,10
E01030078,2022,1.531480431,11.98070357,62.89492099,-1.009197919,0.236658041,4
E01030079,2022,6.835592222,11.81466645,63.32669938,0.263495705,1.0606826,7
E01030080,2022,3.159252095,11.86570287,63.18162053,-0.386074936,0.635762647,6
E01030081,2022,2.250803859,13.04179385,59.56461413,-0.36543685,0.660523376,6
E01030082,2022,1.123595506,8.986203418,49.27535152,-0.879017091,-0.215273993,2
E01030083,2022,1.275720165,11.49911315,56.38272807,-1.0343046,0.057877401,3
E01030084,2022,1.639344262,12.92106891,56.00169503,-0.650150593,0.403445052,4
E01030085,2022,1.676300578,12.82143596,55.90229484,-0.733297607,0.344608011,4
E01030086,2022,1.111993646,13.03317408,55.53965431,-1.020418932,0.167664199,3
E01030087,2022,0.588235294,9.856161792,54.39835263,-1.076696945,-0.169907573,2
E01030088,2022,1.125401929,9.514745012,53.52837249,-0.930550863,-0.115211608,2
E01030089,2022,2.041763341,13.35502566,55.55052289,0.551913459,1.161643749,8
E01030090,2022,1.204351204,9.155656235,47.09832416,-0.861330826,-0.224676369,2
E01030091,2022,1.843317972,11.12541126,54.25858719,0.71578652,1.057647144,7
E01030092,2022,4.027690371,11.06810463,53.37485007,1.002689799,1.240383347,8
E01030093,2022,1.845957989,11.26474956,54.33766235,-0.531651388,0.316743622,4
E01030094,2022,1.559177888,12.60617372,56.78574743,-0.781762871,0.312638178,4
E01030095,2022,0.901639344,12.10640801,57.98462408,-0.955034725,0.174893161,3
E01030096,2022,1.5625,11.63349262,55.32236361,-0.387339604,0.447240672,5
E01030097,2022,1.670843776,11.4734634,56.70415194,-0.435814755,0.431985869,5
E01030098,2022,1.544715447,9.993599719,53.45777937,-0.512655285,0.192194345,4
E01030099,2022,0.658895084,13.95347855,51.67597825,0.054235287,0.800570337,6
E01030100,2022,1.605504587,11.76205609,52.05809055,-0.234934767,0.491426719,5
E01030101,2022,1.523545706,12.78917986,49.2165981,-0.479972885,0.37054928,4
E01030103,2022,3.110929185,12.07222964,54.69147063,0.503317308,1.035022211,7
E01030104,2022,1.200331126,12.84459742,56.1272573,-0.739016241,0.336589052,4
E01030105,2022,2.969247084,12.63373354,50.64443983,-0.420355898,0.444821495,5
E01030106,2022,2.786377709,12.76152919,50.7646388,-0.145864686,0.620211692,6
E01030107,2022,1.527224436,12.81702491,50.70001199,-0.177762389,0.582470303,5
E01030108,2022,2.676659529,12.82381057,50.7322225,0.237881568,0.854812841,7
E01030109,2022,3.087044534,12.92809663,50.73167306,-0.075607554,0.678697502,6
E01030110,2022,2.977412731,12.79237943,50.71394159,0.0605675,0.74906413,6
E01030111,2022,0.53151101,12.78498662,50.72421421,-0.939408545,0.093332805,3
E01030112,2022,2.640642939,12.58735393,50.58653576,-0.279284073,0.520928659,5
E01030113,2022,1.782449726,12.98162013,50.79326103,-0.355327079,0.494253946,5
E01030114,2022,3.551745254,13.40551213,51.01317629,-0.209982295,0.643425732,6
E01030115,2022,2.529510961,12.9806223,50.84556698,-0.296346182,0.543428187,5
E01030116,2022,1.150951749,13.10928909,50.82497009,-1.044677948,0.073796666,3
E01030117,2022,1.447368421,13.08008097,50.80621748,0.402140944,0.953019132,7
E01030118,2022,2.699228792,13.03733748,50.79287445,-0.906892032,0.1799978,3
E01030119,2022,1.448639157,11.99369837,54.65584963,-0.698104932,0.274092415,4
E01030120,2022,1.202806549,12.68055281,48.30291893,-0.419261727,0.375165121,4
E01030121,2022,1.80696342,12.62499979,58.26608641,0.324188685,1.014681624,7
E01030122,2022,1.248266297,12.94272651,50.05882945,-0.547817777,0.350264347,4
E01030123,2022,3.899537343,11.30014963,53.52653236,0.810492259,1.145411135,8
E01030124,2022,0.913242009,11.35856425,53.88977221,-0.566262708,0.274516271,4
E01030125,2022,2.223766505,11.37175203,54.00931117,0.141022672,0.733199705,6
E01030127,2022,0.507614213,13.17608176,56.22199629,-0.843604992,0.279658585,4
E01030128,2022,1.188707281,13.04433149,56.24429736,-1.03209385,0.176153015,3
E01030129,2022,1.245421245,13.18931164,56.39728037,-0.968905278,0.229213027,4
E01030130,2022,2.870442203,11.93005504,54.48997817,0.28645157,0.885616434,7
E01030131,2022,4.586466165,11.60175774,54.22359244,0.373824543,0.926278406,7
E01030132,2022,0.380434783,12.55815523,57.921967,-1.39615567,-0.074667748,2
E01030133,2022,0.788530466,12.61448804,56.83021798,-0.986309936,0.171368087,3
E01030134,2022,2.236951118,11.57036235,54.58429678,0.967554005,1.260275959,8
E01030135,2022,0.719856029,11.69723691,53.90457379,-1.145646749,-0.053030568,3
E01030137,2022,1.4781491,12.25088119,54.80542869,-0.551905796,0.386290151,4
E01030138,2022,2.094912356,12.35769908,55.36078301,-0.168097366,0.648655827,6
E01030139,2022,3.857566766,11.66350392,54.19779443,1.380667234,1.53230022,9
E01030140,2022,3.412969283,11.40164778,54.06785767,0.449721516,0.940124273,7
E01030141,2022,2.216748768,11.5325824,54.21195324,-0.046690275,0.636731748,6
E01030142,2022,1.222351572,11.65688466,54.47647908,-0.316801143,0.468863068,5
E01030143,2022,3.10880829,11.75902105,54.73623528,0.238160131,0.850188272,7
E01030144,2022,2.287581699,11.82115367,54.73359027,-0.014153325,0.690791988,6
E01030145,2022,1.172161172,11.65859334,57.40982075,-0.23316291,0.571753159,5
E01030146,2022,1.921757035,11.53760247,57.63463974,0.186240538,0.835184148,6
E01030147,2022,1.541425819,11.5747398,54.27077892,-0.520442661,0.34231752,4
E01030148,2022,0.881410256,11.43133642,54.23267008,0.193337744,0.745305105,6
E01030149,2022,1.483479434,11.32529267,54.00514522,-0.728561118,0.189521562,3
E01030150,2022,1.217861976,12.05902495,46.65133053,-0.419239025,0.297003558,4
E01030151,2022,1.378192136,12.78005027,49.09449946,-0.740145171,0.207163731,4
E01030152,2022,0.733496333,9.612187133,55.42386483,0.014273185,0.489398443,5
E01030153,2022,1.437024514,9.433935756,53.42348948,-0.122801555,0.370535033,4
E01030154,2022,1.316984559,9.571397116,51.45060292,-1.048493758,-0.214159514,2
E01030155,2022,1.894123361,11.48562968,54.93180016,-0.314955736,0.478090617,5
E01030158,2022,0.929899857,13.75193124,65.41528891,-0.413309271,0.761803586,6
E01030159,2022,1.899592944,14.49419767,66.31394151,-0.960619441,0.520016669,5
E01030160,2022,4.142394822,14.77910244,67.21759711,0.26935627,1.329638148,8
E01030161,2022,3.936507937,15.13545108,68.19780021,0.166590443,1.306451339,8
E01030162,2022,2.529182879,13.50696884,69.03628888,0.761806973,1.552881224,9
E01030163,2022,3.442622951,14.79556406,69.8320593,0.005350292,1.210900402,8
E01030164,2022,1.353965184,13.95355231,68.21158943,0.811818948,1.578215538,9
E01030165,2022,3.021499128,13.58809656,67.83263071,0.235023176,1.225187249,8
E01030166,2022,0.844155844,13.59405918,65.25541618,-0.408737793,0.748026274,6
E01030167,2022,1.390922401,13.50683058,66.41977871,-0.087253241,0.971155425,7
E01030168,2022,4.097818903,17.81335989,74.62109508,0.113530759,1.553074081,9
E01030169,2022,3.56408499,18.01290308,74.70186184,0.321215686,1.685253856,9
E01030170,2022,4.70324748,16.68888656,72.46338565,0.75217985,1.841686561,9
E01030171,2022,1.931106472,17.59404501,74.16368212,-0.33678508,1.230830019,8
E01030172,2022,1.580246914,7.655441379,47.23228502,-0.8607239,-0.380163454,1
E01030173,2022,2.353506244,7.679529931,47.28870124,0.705968757,0.585036114,5
E01030174,2022,0.85531005,7.798576145,47.37836389,-0.38238279,-0.088677774,2
E01030175,2022,1.336032389,11.63135406,48.94595991,-0.985362673,-0.035518087,3
E01030176,2022,1.597603595,10.56879679,53.27736561,-0.950924954,-0.021839225,3
E01030179,2022,1.973001038,12.64939598,50.18488595,-0.248672329,0.526118599,5
E01030180,2022,0.83449235,12.58353098,50.10282349,-0.940150952,0.075812614,3
E01030181,2022,1.526341704,12.74196842,50.44706516,-0.739814449,0.232305381,4
E01030183,2022,0.745897563,12.92902789,51.00602059,-0.554698057,0.348886395,4
E01030184,2022,1.725997843,12.72017175,50.14933059,0.44269622,0.944315855,7
E01030185,2022,3.761904762,11.41807738,54.44195513,0.445559424,0.94983854,7
E01030186,2022,2.006079027,10.44499233,58.83535404,-0.343524265,0.443142746,5
E01030187,2022,3.675538657,10.24196583,59.5389429,0.258357752,0.824695696,6
E01030188,2022,2.708933718,10.1852542,59.68908345,-0.041700271,0.628414161,6
E01030189,2022,3.141671606,10.27040387,59.65881716,0.662549998,1.067480113,7
E01030190,2022,1.427953267,11.80482875,51.81894977,-0.365873514,0.40763769,5
E01030191,2022,2.1875,12.19849463,51.13853209,-0.209021364,0.536127593,5
E01030192,2022,1.041666667,12.16699844,51.21784342,-1.068345458,-0.008199451,3
E01030193,2022,1.975683891,11.34116827,55.5752265,-0.811581644,0.178842288,3
E01030194,2022,2.209944751,11.48755571,55.32429952,-0.668511018,0.277107168,4
E01030195,2022,0.609013398,11.44871359,54.66390062,-1.044271823,-0.00205877,3
E01030196,2022,1.738570509,12.92764524,57.48856435,-0.614204498,0.454695283,5
E01030197,2022,0.589496249,13.80504506,59.60490063,0.159311877,0.995747054,7
E01030198,2022,1.423220974,12.18743867,54.58233041,-0.725035617,0.271346614,4
E01030199,2022,1.622831561,10.32718717,53.59555487,-0.907126799,-0.01105597,3
E01030200,2022,1.227531784,11.52297319,50.15315842,-0.369312342,0.347458095,4
E01030201,2022,1.46641438,13.59169867,57.25988753,-0.875597554,0.335475961,4
E01030203,2022,0.975134081,11.35664542,53.78575658,0.694550461,1.03654492,7
E01030204,2022,1.11223458,12.9176943,54.40262477,-0.864309346,0.232757453,4
E01030205,2022,1.16194626,12.7750341,54.70645888,-1.085357747,0.095116341,3
E01030206,2022,1.613987895,12.77667158,55.81495167,0.079069922,0.82960986,6
E01030207,2022,2.02020202,12.97587167,52.26112001,-0.224871874,0.603779795,5
E01030208,2022,3.084040093,13.13464428,54.8844414,-0.190873324,0.699889281,6
E01030209,2022,3.090013435,13.70993171,53.76649984,-0.069177699,0.794801577,6
E01030210,2022,3.855421687,13.68834365,53.85889806,-0.406904481,0.599845787,5
E01030211,2022,1.425762045,11.7561197,56.42754435,-0.790721065,0.230596134,4
E01030212,2022,1.134122288,12.66226819,53.83970577,-0.911602267,0.175149846,3
E01030214,2022,1.903251388,14.94651332,67.22047231,-1.02162084,0.529697297,5
E01030215,2022,3.586371787,15.03628841,67.45669493,0.202741355,1.304487926,8
E01030216,2022,0.996015936,14.92993611,67.52534659,-0.477848544,0.843071209,7
E01030217,2022,1.892285298,14.95190905,67.51838129,-0.901114169,0.608139459,5
E01030218,2022,1.114023591,15.08284569,67.80283733,-0.560703262,0.811031886,6
E01030219,2022,1.12745098,13.79916094,58.89600318,-0.867470209,0.377035413,4
E01030220,2022,2.592912705,11.2366554,58.1419824,0.153101833,0.81003047,6
E01030221,2022,1.399253731,11.96298419,48.17143182,-0.747702139,0.122533196,3
E01030222,2022,1.78485287,12.33482453,57.75636471,0.135400361,0.868382487,7
E01030223,2022,3.910614525,15.90813739,58.92069791,0.550156094,1.418030589,8
E01030224,2022,2.642642643,15.87411756,58.87923891,1.961470406,2.252709818,10
E01030225,2022,2.086956522,15.90455407,58.79506994,0.055695941,1.091875238,7
E01030226,2022,3.964527908,15.91255381,58.89196485,-0.285148462,0.913265162,7
E01030227,2022,5.819397993,15.93649457,58.99765104,0.539366576,1.432095124,9
E01030228,2022,1.439232409,15.91684207,58.79451261,-0.14545034,0.958484511,7
E01030229,2022,2.254283138,15.02442466,64.16846524,-0.827362777,0.602758207,5
E01030230,2022,2.155416903,12.08146537,67.17256788,1.240909235,1.694879002,9
E01030231,2022,3.395061728,12.0838285,67.14394219,0.546519627,1.292260324,8
E01030232,2022,3.07603018,12.09240726,67.17180143,-0.146180484,0.87058403,7
E01030233,2022,1.638225256,15.74859767,67.4206156,-0.270075582,1.033868423,7
E01030234,2022,5.565749235,16.07032925,68.23205671,0.033796821,1.300648718,8
E01030235,2022,2.574525745,15.47744544,66.89322768,-0.07719151,1.140017871,8
E01030236,2022,2.879581152,15.81382817,67.87984777,0.403870567,1.474285148,9
E01030237,2022,1.647133354,16.06557129,68.20254894,-0.26717672,1.069579437,7
E01030238,2022,1.09229929,15.93817067,67.95323945,-0.434417178,0.943608595,7
E01030239,2022,1.889534884,15.58875674,67.2967433,-0.659102133,0.791210732,6
E01030240,2022,1.501305483,14.8144922,75.14862209,0.942271968,1.844943315,9
E01030241,2022,2.051621443,14.47285399,71.66161878,0.282197594,1.370134288,8
E01030242,2022,2.446256486,15.66800091,74.03629859,-0.400954711,1.084297756,7
E01030243,2022,2.120609675,15.90453315,61.51705277,-0.214220835,0.978776853,7
E01030244,2022,2.996670366,15.86625276,61.49115007,0.395321123,1.357663659,8
E01030245,2022,2.231604343,15.87568212,61.4922514,-0.38505954,0.875097522,7
E01030246,2022,4.727030626,16.57846945,74.22594797,0.628860671,1.79288927,9
E01030247,2022,8.050847458,16.19913281,75.9165201,2.743203342,3.103728516,10
E01030248,2022,5.781710914,15.41950725,76.54273194,0.858405302,1.911723804,10
E01030249,2022,5.670971364,18.10357568,73.24714907,0.984839784,2.085179518,10
E01030250,2022,7.755102041,18.04931447,72.65386736,1.987859363,2.692365193,10
E01030251,2022,2.624839949,14.6390265,77.32754922,0.214923975,1.452857728,9
E01030252,2022,2.918855809,14.70850647,76.89543395,1.035896036,1.950185294,10
E01030253,2022,4.137931034,14.96092571,74.62963596,0.193060255,1.430304635,9
E01030254,2022,3.64618501,15.35168559,71.41545947,1.103766917,1.942369256,10
E01030255,2022,4.862119013,14.93992863,66.80508904,0.043781623,1.203259549,8
E01030256,2022,6.097560976,15.20691266,70.08912227,1.025792395,1.884311865,9
E01030257,2022,3.316645807,15.15595795,67.8930509,0.798487856,1.677200077,9
E01030258,2022,8.488228005,15.26532957,71.67433105,4.133016752,3.811220262,10
E01030259,2022,1.977644024,12.6832528,65.72211044,-0.396569835,0.722137024,6
E01030260,2022,1.47826087,12.97173647,65.05945577,-0.46828058,0.678716802,6
E01030261,2022,8.296943231,17.44640648,73.05652507,1.510932044,2.380960911,10
E01030262,2022,4.542013626,16.6546391,73.29732792,0.464511335,1.679372535,9
E01030263,2022,3.315649867,16.30343881,69.34353245,-0.013391591,1.284197983,8
E01030264,2022,5.596763318,17.60699558,72.42895024,1.167600265,2.152745612,10
E01030265,2022,5.388854868,18.30369893,72.55715797,0.835510764,1.990894926,10
E01030266,2022,3.011292346,15.31667681,65.8955521,1.308988173,1.955959815,10
E01030267,2022,3.801478353,14.51922628,65.25371704,0.342767203,1.317327225,8
E01030268,2022,0.605601817,13.79150376,63.75783478,-0.409774496,0.726796494,6
E01030269,2022,1.183800623,13.32983612,62.67360761,0.192811293,1.054712197,7
E01030270,2022,3.731343284,13.70387668,63.63362393,0.844919284,1.53443371,9
E01030271,2022,1.380813953,14.72451303,65.39035637,1.141220944,1.779068751,9
E01030272,2022,1.808972504,15.05148763,67.00378886,-0.034161103,1.127941548,8
E01030273,2022,2.191780822,15.16895309,66.82952054,-0.230517261,1.020424472,7
E01030274,2022,5.067567568,15.0837323,66.77701188,3.438309573,3.266556448,10
E01030275,2022,2.339688042,15.11511647,67.14569276,-0.690387901,0.747031467,6
E01030276,2022,2.777777778,15.13151732,68.42701292,0.437120027,1.459744518,9
E01030277,2022,7.166666667,17.16282302,74.09338802,2.113395405,2.741093856,10
E01030278,2022,4.234527687,17.93565926,72.05733897,0.773390167,1.913580042,10
E01030279,2022,7.564841499,18.53382689,72.37745293,1.152158337,2.207019934,10
E01030280,2022,1.810584958,15.95503441,67.75838402,-0.239618588,1.074566516,7
E01030281,2022,3.733333333,17.49009353,69.99729722,0.670328718,1.783594564,9
E01030282,2022,1.435897436,10.34712615,54.46819816,-0.336166842,0.347982946,4
E01030283,2022,2.775941837,10.39054318,54.91103248,-0.483864812,0.293995495,4
E01030284,2022,0.809716599,10.41624107,54.88773293,-0.192503463,0.433038324,5
E01030285,2022,1.554174067,13.64715297,63.53489728,-1.042397838,0.354634209,4
E01030286,2022,1.378043179,15.1944745,62.3522242,-0.832520881,0.560927323,5
E01030287,2022,3.413940256,15.00933078,66.75177422,0.25749771,1.320978787,8
E01030288,2022,1.905434016,15.25573692,66.74786765,-0.289862322,0.983642005,7
E01030289,2022,5.188067445,14.95042182,66.01974835,0.468726721,1.449483441,9
E01030290,2022,2.352941176,14.94206477,66.05463942,-0.301327277,0.951385995,7
E01030291,2022,5.249679898,15.04323738,67.26424481,0.92216928,1.752898567,9
E01030292,2022,1.008064516,15.93151333,58.97255208,-0.19214824,0.924060036,7
E01030293,2022,1.079784043,15.97837137,60.12597971,-0.964910996,0.482521512,5
E01030294,2022,1.007387508,15.90277314,58.97475451,-0.800237946,0.554609227,5
E01030295,2022,2.797833935,14.01622881,70.03502555,-0.645225118,0.760119341,6
E01030296,2022,0.617283951,7.858643878,29.51879866,-0.510181059,-0.491205448,1
E01030297,2022,0.941176471,7.983664449,29.47275419,-0.147730238,-0.248568365,2
E01030298,2022,2.272727273,7.716640373,29.80345388,0.406431308,0.088825595,3
E01030299,2022,1.724137931,7.924385549,29.56815498,-0.559736678,-0.484870011,1
E01030300,2022,2.611940299,6.68708226,25.58694523,0.626324186,0.019237576,3
E01030301,2022,1.125492403,6.738736537,25.33207727,-0.167517467,-0.486604434,1
E01030302,2022,0.748847926,6.82161652,25.40491887,1.085388281,0.273079718,4
E01030303,2022,0,6.809345533,24.96259144,-1.021084745,-1.040045187,1
E01030304,2022,4.21172453,6.713048822,25.678527,0.851104428,0.179816208,3
E01030305,2022,0.269106566,6.884403943,24.20539101,-1.237700714,-1.162179771,1
E01030306,2022,0.369588173,6.74016464,25.22925587,-1.08890043,-1.068771453,1
E01030307,2022,0.616591928,9.438115302,24.93585807,-1.299721276,-0.880998357,1
E01030308,2022,0,10.22192392,24.69324167,-0.303570661,-0.233078784,2
E01030309,2022,0.903444382,10.24883241,25.30656703,-0.417243906,-0.253967854,2
E01030310,2022,3.018500487,11.14859896,27.8658584,-0.33584088,-0.038246728,3
E01030311,2022,3.118779031,10.86952379,34.748569,0.454270428,0.541867398,5
