,LSOA11CD,17-18_April,17-18_May,17-18_June,17-18_July,17-18_August,17-18_September,17-18_October,17-18_November,17-18_December,17-18_January,17-18_February,17-18_March,18-19_April,18-19_May,18-19_June,18-19_July,18-19_August,18-19_September,18-19_October,18-19_November,18-19_December,18-19_January,18-19_February,18-19_March,19-20_April,19-20_May,19-20_June,19-20_July,19-20_August,19-20_September,19-20_October,19-20_November,19-20_December,19-20_January,19-20_February,19-20_March,20-21_April,20-21_May,20-21_June,20-21_July,20-21_August,20-21_September,20-21_October,20-21_November,20-21_December,20-21_January,20-21_February,20-21_March,21-22_April,21-22_May,21-22_June,21-22_July,21-22_August,21-22_September,21-22_October,21-22_November,21-22_December,21-22_January,21-22_February,21-22_March,Mean_dev,MH_call_rate,%non-crime,Night-time_ratio,Temporalvolatility(CV),%attended,%highacuity,slope,lsoa_lq,Percentage change
148,E01010718,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,4.0,5.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,6.0,6.0,5.0,0.0,0.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,45.2,0.0818481848184818,84.67741935483872,0.2258064516129032,0.6114541443604476,0.7580645161290323,0.6370967741935484,-0.0177806773562674,1.8111208552781808,0.3382352941176471
149,E01010719,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,4.0,7.0,2.0,3.0,2.0,5.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.7999999999999972,0.0413533834586466,88.31168831168831,0.3506493506493506,0.7382971102508128,0.6103896103896104,0.5454545454545454,-0.0080069249080285,0.8908057572371809,0.2571428571428571
150,E01010720,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-25.799999999999997,0.0348226018396846,75.47169811320755,0.1132075471698113,0.5949360362549524,0.8867924528301887,0.7358490566037735,0.0191081067275111,0.7590859238704855,0.1666666666666666
151,E01010721,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,7.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,8.200000000000003,0.0452653485952133,87.35632183908046,0.2068965517241379,0.7356405372420673,0.5517241379310345,0.4712643678160919,-0.0056662409107823,1.0378936873229732,0.4956709956709957
152,E01010722,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,-33.8,0.0274557657107992,91.11111111111111,0.1333333333333333,0.5175299217784275,0.8222222222222222,0.6888888888888889,-0.0075527288032549,0.670030067542271,0.2023809523809523
153,E01010723,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,-24.799999999999997,0.034134007585335,75.92592592592592,0.2962962962962963,0.6274159654095467,0.8333333333333334,0.7222222222222222,0.008348139632107,0.7492453828201794,0.1685185185185185
154,E01010724,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,-8.799999999999997,0.0505050505050505,75.71428571428571,0.2,0.6709420729885124,0.7142857142857143,0.6285714285714286,0.0067271718512187,1.114929944377956,0.2288617886178861
155,E01010725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,5.0,0.0,1.0,5.0,1.0,-33.8,0.0293542074363992,77.77777777777779,0.1333333333333333,0.7253646297923866,0.8,0.6888888888888889,0.0278533078892986,0.6558004645783687,0.3530864197530864
156,E01010726,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.8,0.0091164095371669,92.3076923076923,0.1538461538461538,0.2664693550105965,0.7692307692307693,0.5384615384615384,0.0041499853529928,0.2214301188631322,-0.025
157,E01010727,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,-18.799999999999997,0.0351493848857645,80.0,0.2,0.647363072292837,0.8833333333333333,0.8,0.0272514719929287,0.7827718994637823,0.2461538461538461
158,E01010728,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,-4.799999999999997,0.0390707497360084,74.32432432432432,0.2432432432432432,0.5772642517752908,0.7297297297297297,0.5945945945945946,0.0187478982176886,0.8537626099057984,0.2739316239316239
159,E01010729,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-54.8,0.0139291932675565,83.33333333333334,0.3333333333333333,0.7276068751089989,0.7916666666666666,0.75,0.0142054385413392,0.3039133122429692,0.0805555555555555
160,E01010730,1.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,2.0,5.0,7.0,4.0,4.0,3.0,8.0,5.0,4.0,3.0,4.0,9.0,2.0,4.0,5.0,4.0,1.0,4.0,2.0,7.0,5.0,3.0,5.0,6.0,4.0,2.0,3.0,4.0,3.0,2.0,8.0,4.0,3.0,5.0,3.0,7.0,7.0,7.0,5.0,8.0,9.0,6.0,6.0,5.0,6.0,5.0,4.0,9.0,4.0,7.0,3.0,179.2,0.2018779342723004,89.14728682170544,0.2054263565891473,0.4859515742478525,0.8217054263565892,0.6395348837209303,0.0576276296569684,4.466827514084368,0.2767104542966611
161,E01010731,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,4.0,0.0,1.0,4.0,2.0,3.0,0.0,5.0,2.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,3.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,7.0,0.0,22.200000000000003,0.0625386996904024,77.22772277227723,0.2376237623762376,0.7129288487007014,0.6633663366336634,0.495049504950495,0.0194568039192973,1.3834927276057625,0.3622655122655123
162,E01010732,3.0,3.0,3.0,3.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,4.0,2.0,7.0,2.0,0.0,3.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,33.2,0.069435833849969,77.67857142857143,0.2678571428571428,0.58196964435969,0.75,0.625,-0.0067631543351819,1.5999358475897785,0.332688492063492
163,E01010733,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,3.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0,23.200000000000003,0.0611510791366906,88.23529411764706,0.1666666666666666,0.6699225996184158,0.6666666666666666,0.5196078431372549,0.0047987411856115,1.3528943340898796,0.3434523809523809
164,E01010734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,-38.8,0.0257731958762886,87.5,0.275,0.5705443307345479,0.75,0.65,0.012983361450167,0.5666088883441727,0.2166666666666666
165,E01010735,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,-18.799999999999997,0.0319829424307036,85.0,0.1666666666666666,0.5928303395136011,0.8166666666666667,0.7833333333333333,0.001018887874273,0.6917447344518284,0.2818627450980392
166,E01010736,0.0,0.0,0.0,2.0,6.0,1.0,1.0,3.0,6.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.20000000000000284,0.0384054448225571,86.07594936708861,0.2531645569620253,0.6903725984042701,0.7974683544303798,0.6075949367088608,-0.0320017903099474,0.9023588302508924,0.2963414634146341
167,E01010737,2.0,3.0,5.0,11.0,10.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,34.2,0.0672619047619047,81.41592920353983,0.1504424778761062,0.8021739075913152,0.415929203539823,0.2920353982300885,-0.0513250904276696,1.6850624074783267,0.3617243867243867
168,E01010738,3.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,3.0,5.0,0.0,1.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,6.0,2.0,5.0,2.0,2.0,1.0,6.0,3.0,1.0,4.0,6.0,63.2,0.0687984496124031,83.80281690140845,0.2183098591549295,0.5563723126701695,0.6901408450704225,0.6197183098591549,0.0136238280361985,1.5456138722626962,0.5430817610062892
169,E01010739,2.0,3.0,1.0,0.0,6.0,9.0,0.0,1.0,0.0,1.0,13.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,9.0,12.0,9.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,51.2,0.0626506024096385,62.30769230769231,0.2153846153846154,1.0450062104644062,0.5384615384615384,0.3615384615384615,-0.0399311531841652,1.4580789738968445,0.5393897768897769
170,E01010740,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,-56.8,0.0114583333333333,81.81818181818183,0.2272727272727272,0.3235478258191306,0.7727272727272727,0.6818181818181818,0.0051500310945273,0.2496523416304465,0.0789473684210526
171,E01010741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-20.799999999999997,0.0414285714285714,86.20689655172413,0.2241379310344827,0.5867291299707088,0.8448275862068966,0.7068965517241379,0.0060739828799385,0.8932678970885085,0.2769607843137254
172,E01010742,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,-23.799999999999997,0.0262404580152671,74.54545454545455,0.1636363636363636,0.6135065573578555,0.6727272727272727,0.5454545454545454,0.0047324705427853,0.594104776413414,0.3135416666666666
173,E01010743,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,3.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,5.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,15.200000000000003,0.0561194029850746,79.7872340425532,0.1382978723404255,0.5479451041801051,0.776595744680851,0.5957446808510638,0.0008523974315785,1.228671169821659,0.3137037037037036
174,E01010744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-60.8,0.0097666847531199,66.66666666666666,0.2777777777777778,0.6454972243679029,0.7222222222222222,0.4444444444444444,0.0012562814070351,0.2036008483735581,0.15
175,E01010745,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,-37.8,0.0216016859852476,73.17073170731707,0.1219512195121951,0.4456411939729267,0.902439024390244,0.7560975609756098,1.0425354462054026e-05,0.4962524993124965,0.141025641025641
176,E01010746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,7.0,7.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,-0.7999999999999972,0.0381978452497551,80.76923076923077,0.2692307692307692,0.7863975156570491,0.7692307692307693,0.6666666666666666,0.0015548999282353,0.8091577122773124,0.3408424908424908
177,E01010747,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,3.0,1.0,5.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,-21.799999999999997,0.035491905354919,85.96491228070175,0.175438596491228,0.6820431958496995,0.7017543859649122,0.5964912280701754,0.0206715893775744,0.7737764569378697,0.3238888888888889
178,E01010748,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,9.200000000000003,0.0545905707196029,87.5,0.1818181818181818,0.5550414752180584,0.7954545454545454,0.7045454545454546,-0.0023976455906413,1.220134153201832,0.3104166666666667
179,E01010749,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,-22.799999999999997,0.0418848167539267,82.14285714285714,0.1607142857142857,0.4340727100925129,0.7857142857142857,0.6964285714285714,0.0012918802151721,0.9343185799382666,0.1904761904761904
180,E01010750,1.0,4.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-25.799999999999997,0.0348454963839579,77.35849056603774,0.1509433962264151,0.6551196164400674,0.7924528301886793,0.6981132075471698,-0.0082030894859948,0.8193244360658917,0.432183908045977
181,E01010751,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-29.799999999999997,0.035,89.79591836734694,0.1836734693877551,0.5241414324813177,0.8367346938775511,0.7959183673469388,-0.0070738753611225,0.79064489131506,0.21875
182,E01010752,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,-11.799999999999997,0.0315294117647058,82.08955223880598,0.1641791044776119,0.5797461012736793,0.7761194029850746,0.6716417910447762,0.0146373826483308,0.6877150064056144,0.2779279279279279
183,E01010753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-71.8,0.0053191489361702,100.0,0.1428571428571428,0.0,0.8571428571428571,0.7142857142857143,0.0,0.118107893219499,-0.0952380952380952
184,E01010754,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-38.8,0.0256739409499358,77.5,0.175,0.7849840762716145,0.825,0.625,-0.0170118343195266,0.6022121190865446,0.260989010989011
185,E01010755,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,-28.799999999999997,0.0249252243270189,88.0,0.28,0.5976830263609633,0.82,0.72,-0.0032908997753517,0.5505059829210452,0.1676767676767676
186,E01010756,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,-49.8,0.0161021654636313,82.75862068965517,0.1379310344827586,0.5274847772682191,0.8620689655172413,0.7241379310344828,2.614584150390783e-05,0.3657117843549391,0.2129629629629629
187,E01010758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-67.8,0.008507347254447,72.72727272727273,0.4545454545454545,0.2874797872880344,0.6363636363636364,0.6363636363636364,-0.0102639296187683,0.1793013207120374,0.0
188,E01010759,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-41.8,0.0237636480411046,91.8918918918919,0.2432432432432432,0.6191827260608238,0.8108108108108109,0.7027027027027027,-0.006617360840794,0.5505131195981517,0.2121212121212121
